cluster,num_elementos,media_latitud,media_longitud,max_hora,min_hora,id_estacion_proxima,longitud_estacion,latitud_estacion,suma_intensidad,probabilidad_accidente,geometry_accidente,geometry_estacion,osmid_acc,dist_acc,osmid_est,dist_est
692,22,40.38583035442087,-3.6464965278098815,1400,85,5791,-3.6464562928414224,40.38595159618118,6032384,3.646982685452385e-06,POINT (-3.6464965278098815 40.38583035442087),POINT (-3.6464562928414224 40.38595159618118),7972743,3864.804589915028,7972743,3934.2319608448006
693,15,40.38180963956282,-3.7270821506776053,1291,490,5135,-3.727601049960151,40.38117571230024,1469580,1.0206997917772425e-05,POINT (-3.7270821506776053 40.38180963956282),POINT (-3.727601049960151 40.38117571230024),7972739,3864.804589915028,7972739,3934.2319608448006
698,11,40.391277573780755,-3.7372504393083195,935,410,5125,-3.737440845498495,40.38948194183058,174827,6.291934312205781e-05,POINT (-3.7372504393083195 40.391277573780755),POINT (-3.737440845498495 40.38948194183058),7972743,4542.3894782979705,7972743,3872.289451823226
699,13,40.38784269049938,-3.6488420840417066,1182,695,3754,-3.647720374779146,40.385336253466036,1780082,7.303034354597148e-06,POINT (-3.6488420840417066 40.38784269049938),POINT (-3.647720374779146 40.385336253466036),7972739,4542.3894782979705,7972739,3872.289451823226
700,14,40.388213189327146,-3.6506503564842205,1395,780,5784,-3.6518952361703123,40.386671072794584,1000341,1.3995227627379064e-05,POINT (-3.6506503564842205 40.388213189327146),POINT (-3.6518952361703123 40.386671072794584),7972743,4486.135304025477,7972743,3905.6258542447595
701,26,40.38790823418449,-3.653202029896894,1273,450,5783,-3.653082994371784,40.38795922887372,3408303,7.628429749350336e-06,POINT (-3.653202029896894 40.38790823418449),POINT (-3.653082994371784 40.38795922887372),7972739,4486.135304025477,7972739,3905.6258542447595
730,26,40.38294356757691,-3.708118656645305,1105,520,4782,-3.7103022894657434,40.38282188582765,1552187,1.6750559049908292e-05,POINT (-3.708118656645305 40.38294356757691),POINT (-3.7103022894657434 40.38282188582765),7972748,6740.18760005653,7972748,7006.509135379232
731,23,40.383322367881085,-3.7054099506227773,1340,100,4994,-3.701838150756452,40.38310789561718,1801404,1.2767818879052117e-05,POINT (-3.7054099506227773 40.383322367881085),POINT (-3.701838150756452 40.38310789561718),7972748,6713.27014466489,7972748,6278.985551790987
732,47,40.383840230806264,-3.7205768268545896,1390,1,5068,-3.7209295061885714,40.38422186375741,991181,4.7418180937689486e-05,POINT (-3.7205768268545896 40.383840230806264),POINT (-3.7209295061885714 40.38422186375741),7972748,4486.512261165397,7972748,6057.221022447271
750,25,40.388991404406404,-3.7017739563545904,1368,80,4779,-3.701119612122014,40.389555603843995,8575068,2.915428775608543e-06,POINT (-3.7017739563545904 40.388991404406404),POINT (-3.701119612122014 40.389555603843995),227829413,5036.038088691102,227829413,5773.008753871876
761,13,40.38539336532456,-3.702605654407196,1308,870,4775,-3.7010179747671526,40.38710338506984,1722202,7.548475730489222e-06,POINT (-3.702605654407196 40.38539336532456),POINT (-3.7010179747671526 40.38710338506984),"[45316409, 554505593]",4989.823686105835,"[45316409, 554505593]",3274.685001314979
762,20,40.38166314644303,-3.711283855590461,1320,41,4807,-3.711238065929365,40.38210541290633,4352724,4.594823839048835e-06,POINT (-3.711283855590461 40.38166314644303),POINT (-3.711238065929365 40.38210541290633),"[45316409, 554505593]",5098.292308017547,"[45316409, 554505593]",3552.628736562512
768,24,40.38830050500217,-3.6994708504015414,1300,55,10056,-3.7001091840087788,40.387722014227656,5150941,4.659342826873769e-06,POINT (-3.6994708504015414 40.38830050500217),POINT (-3.7001091840087788 40.387722014227656),"[45316409, 554505593]",3988.7623809239562,"[45316409, 554505593]",5024.9423729228865
769,24,40.387894425192385,-3.6995196679736058,1230,225,10056,-3.7001091840087788,40.387722014227656,5150941,4.659342826873769e-06,POINT (-3.6995196679736058 40.387894425192385),POINT (-3.7001091840087788 40.387722014227656),"[45316409, 554505593]",4410.946183664151,"[45316409, 554505593]",5082.155860017838
774,11,40.46187853151944,-3.676210360776832,1305,40,5543,-3.67640297787839,40.46150946085387,10102021,1.0888910248751215e-06,POINT (-3.676210360776832 40.46187853151944),POINT (-3.67640297787839 40.46150946085387),302644186,5566.251724779084,302644186,4739.253227581861
781,16,40.43358967678098,-3.70863817164341,1433,543,10022,-3.70873623591134,40.43327784421054,2804842,5.704421140299525e-06,POINT (-3.70863817164341 40.43358967678098),POINT (-3.70873623591134 40.43327784421054),302644186,5031.025225832108,302644186,5572.996211196603
786,16,40.47415194943114,-3.687210507189795,1245,350,4591,-3.6873060660488104,40.4744297177874,541719,2.9535607944340148e-05,POINT (-3.687210507189795 40.47415194943114),POINT (-3.6873060660488104 40.4744297177874),24222380,5055.323422162106,24222380,5174.937748942058
787,33,40.475073968704,-3.6865329685845794,1425,45,4590,-3.6871604245418745,40.47495448005135,540998,6.099837707348271e-05,POINT (-3.6865329685845794 40.475073968704),POINT (-3.6871604245418745 40.47495448005135),302644186,5055.323422162106,302644186,5174.937748942058
789,13,40.47524856774131,-3.6871751224726634,940,462,4590,-3.6871604245418745,40.47495448005135,259331,5.012898573637552e-05,POINT (-3.6871751224726634 40.47524856774131),POINT (-3.6871604245418745 40.47495448005135),302644186,5294.917290480142,302644186,4993.048417705012
790,18,40.476027937551976,-3.68645289441883,1105,10,4585,-3.686829964985776,40.47634811840244,13307991,1.3525707975005393e-06,POINT (-3.68645289441883 40.476027937551976),POINT (-3.686829964985776 40.47634811840244),24222380,5013.865117788983,24222380,4903.291225150635
791,11,40.429370281209614,-3.643285426700258,1290,15,10451,-3.6433818915006624,40.42939614904778,4208445,2.6137920300728655e-06,POINT (-3.643285426700258 40.429370281209614),POINT (-3.6433818915006624 40.42939614904778),302644186,5013.865117788983,302644186,4903.291225150635
810,19,40.39541946141801,-3.6522114973893385,1425,5,10064,-3.6503494554759386,40.39628638083645,3730869,5.0926473162150696e-06,POINT (-3.6522114973893385 40.39541946141801),POINT (-3.6503494554759386 40.39628638083645),"[15241769, 1354652366, 15241775]",1899.1339874021937,"[15241769, 1354652366, 15241775]",1011.6300175617663
816,16,40.40096186200324,-3.6961994386866825,1130,30,4114,-3.6956819267602876,40.40088359823906,14030938,1.1403371606374427e-06,POINT (-3.6961994386866825 40.40096186200324),POINT (-3.6956819267602876 40.40088359823906),"[15241769, 1354652366, 15241775]",1776.3263952184602,"[15241769, 1354652366, 15241775]",1148.632375185694
818,14,40.381006982790744,-3.6720648898423245,1200,0,10920,-3.6715014468509253,40.380455763524616,1569650,8.919185805752874e-06,POINT (-3.6720648898423245 40.381006982790744),POINT (-3.6715014468509253 40.380455763524616),"[15241769, 1354652366, 15241775]",590.126408169016,"[15241769, 1354652366, 15241775]",1654.3624112753384
844,16,40.46906590007346,-3.688050003344998,1192,555,4618,-3.6867863447990867,40.46947924526786,3199839,5.000251575157375e-06,POINT (-3.688050003344998 40.46906590007346),POINT (-3.6867863447990867 40.46947924526786),"[15241769, 1354652366, 15241775]",4015.8354805556964,"[15241769, 1354652366, 15241775]",2343.8731862815453
884,27,40.456463375245086,-3.696338612129791,1120,5,3668,-3.6966978840358515,40.45647254363347,2625886,1.0282243783621984e-05,POINT (-3.696338612129791 40.456463375245086),POINT (-3.6966978840358515 40.45647254363347),7972748,5122.670473447199,7972748,4693.7761414628985
891,11,40.38188011897726,-3.659144643823419,1320,697,7116,-3.661865941927488,40.381452743039354,1167035,9.425595633378605e-06,POINT (-3.659144643823419 40.38188011897726),POINT (-3.661865941927488 40.381452743039354),7972748,5521.263416561134,7972748,5110.541717340158
892,13,40.4415518734175,-3.7015356119365945,1354,310,4456,-3.7022504962274514,40.44204733903141,8703437,1.4936627909181167e-06,POINT (-3.7015356119365945 40.4415518734175),POINT (-3.7022504962274514 40.44204733903141),7972748,5417.458932788585,7972748,5124.5213839474245
924,16,40.46084836251371,-3.6930828274139023,1335,110,5656,-3.69307578485875,40.46082247803297,1416501,1.1295438548931486e-05,POINT (-3.6930828274139023 40.46084836251371),POINT (-3.69307578485875 40.46082247803297),137519646,5493.64086207089,137519646,5259.281215035484
925,37,40.39530979727353,-3.6953336591719266,1390,435,4125,-3.6953255793464033,40.39516324772133,3082771,1.2002188939755823e-05,POINT (-3.6953336591719266 40.39530979727353),POINT (-3.6953255793464033 40.39516324772133),137519640,5493.64086207089,137519640,5259.281215035484
926,10,40.46486750972262,-3.6891816830327384,1200,130,5465,-3.6891097995055335,40.4642755614931,6796981,1.4712414232142182e-06,POINT (-3.6891816830327384 40.46486750972262),POINT (-3.6891097995055335 40.4642755614931),137519646,5523.061974053353,137519646,5275.685883302098
927,13,40.464749672968885,-3.6944774067596873,1275,80,5622,-3.6945777183804993,40.464723854762106,10640974,1.221692675877227e-06,POINT (-3.6944774067596873 40.464749672968885),POINT (-3.6945777183804993 40.464723854762106),137519640,5523.061974053353,137519640,5275.685883302098
928,22,40.46525349726038,-3.6930998898512897,1140,345,5627,-3.6928185965666978,40.46525530647049,9007249,2.442477164781389e-06,POINT (-3.6930998898512897 40.46525349726038),POINT (-3.6928185965666978 40.46525530647049),137519646,5552.871101541632,137519646,5275.685883302098
929,23,40.46618259482336,-3.6887396611636976,1115,80,5515,-3.6871721953716783,40.46642933803628,8422285,2.7308503571180503e-06,POINT (-3.6887396611636976 40.46618259482336),POINT (-3.6871721953716783 40.46642933803628),137519640,5552.871101541632,137519640,5275.685883302098
930,19,40.46566210091478,-3.6917455193856825,1335,15,3453,-3.6919879274058025,40.46542442021754,12391344,1.533328426682368e-06,POINT (-3.6917455193856825 40.46566210091478),POINT (-3.6919879274058025 40.46542442021754),137519646,5541.083531999796,137519646,5527.261376964767
931,51,40.46594364595596,-3.6900954580299166,1300,5,3421,-3.690585880142456,40.46569266635577,12130504,4.2042770852719725e-06,POINT (-3.6900954580299166 40.46594364595596),POINT (-3.690585880142456 40.46569266635577),137519640,5541.083531999796,137519640,5527.261376964767
970,14,40.44671489474873,-3.7002992126942225,1185,570,5711,-3.7001718550089158,40.44660504608165,12970378,1.0793825746635911e-06,POINT (-3.7002992126942225 40.44671489474873),POINT (-3.7001718550089158 40.44660504608165),"[15241769, 1354652366, 15241775]",2487.198273066652,"[15241769, 1354652366, 15241775]",3592.2336267600463
985,20,40.38172582445612,-3.668772124878758,1340,110,10903,-3.6688379656603023,40.38188627378242,3337511,5.992489612768317e-06,POINT (-3.668772124878758 40.38172582445612),POINT (-3.6688379656603023 40.38188627378242),140358451,2167.7877881738327,140358451,2971.3908248993125
988,19,40.38313781385463,-3.6629452913649203,1258,330,3755,-3.6625962549181703,40.38355438708056,2230373,8.518754486357214e-06,POINT (-3.6629452913649203 40.38313781385463),POINT (-3.6625962549181703 40.38355438708056),140357866,3725.7910128147614,140357866,3225.322126153556
989,23,40.384053656567815,-3.665363854442294,1239,165,5795,-3.664297143390058,40.38280561346861,2140804,1.0743627160636844e-05,POINT (-3.665363854442294 40.384053656567815),POINT (-3.664297143390058 40.38280561346861),45756884,3725.7910128147614,45756884,3225.322126153556
1018,31,40.43297906249587,-3.6916236799511024,1325,160,3674,-3.6920972413659805,40.43294883115412,7293600,4.250301634309532e-06,POINT (-3.6916236799511024 40.43297906249587),POINT (-3.6920972413659805 40.43294883115412),7972748,4618.390885566703,7972748,3780.19416184901
1022,21,40.40318308868947,-3.713310081473511,1370,22,4701,-3.7127176649905036,40.40416399135216,6499452,3.231041632433011e-06,POINT (-3.713310081473511 40.40318308868947),POINT (-3.7127176649905036 40.40416399135216),7972748,3715.4852673764162,7972748,3427.502604810795
1023,16,40.41809862693717,-3.669531444173796,1275,486,7035,-3.6693376462535103,40.417905911717924,0,,POINT (-3.669531444173796 40.41809862693717),POINT (-3.6693376462535103 40.417905911717924),7972748,3754.4640448572695,7972748,3488.1427363618536
1025,15,40.43113513751093,-3.722140471506506,1242,630,4359,-3.721913498421352,40.430895018347655,4942368,3.034982421381815e-06,POINT (-3.722140471506506 40.43113513751093),POINT (-3.721913498421352 40.430895018347655),"[15241769, 1354652366, 15241775]",2597.0082606083915,"[15241769, 1354652366, 15241775]",2554.8964218246188
1026,12,40.4290477661588,-3.721873127517325,1425,685,4361,-3.7212319807457357,40.428996051661365,4707517,2.5491145332029605e-06,POINT (-3.721873127517325 40.4290477661588),POINT (-3.7212319807457357 40.428996051661365),"[15241769, 1354652366, 15241775]",2441.928526358413,"[15241769, 1354652366, 15241775]",2356.8275917990536
1027,42,40.42556235848655,-3.7167169936149556,1251,20,4372,-3.7177080218254184,40.42638674489723,447398,9.387614607128329e-05,POINT (-3.7167169936149556 40.42556235848655),POINT (-3.7177080218254184 40.42638674489723),"[15241769, 1354652366, 15241775]",2903.8375036229577,"[15241769, 1354652366, 15241775]",2158.883195926101
1028,15,40.42987709769451,-3.675196366323751,1140,9,3612,-3.6752310745448944,40.43090053104605,2113202,7.098232918575697e-06,POINT (-3.675196366323751 40.42987709769451),POINT (-3.6752310745448944 40.43090053104605),7972748,3437.7978344551584,7972748,4371.938735708801
1031,64,40.406143386401475,-3.7078302201519677,1380,250,3670,-3.7083495248970864,40.40558496295621,778596,8.219924068451418e-05,POINT (-3.7078302201519677 40.406143386401475),POINT (-3.7083495248970864 40.40558496295621),"[15241769, 1354652366, 15241775]",2898.974334699709,"[15241769, 1354652366, 15241775]",3152.582973684192
1032,21,40.43201191437544,-3.7165856018837085,1355,118,3747,-3.715925858274552,40.4318903707222,1919347,1.0941221154903204e-05,POINT (-3.7165856018837085 40.43201191437544),POINT (-3.715925858274552 40.4318903707222),"[15241769, 1354652366, 15241775]",2857.411866205165,"[15241769, 1354652366, 15241775]",2820.3362839391243
1033,17,40.43578238728989,-3.679243697820025,1260,522,5081,-3.679326761812054,40.43580448852738,8226806,2.066415568812489e-06,POINT (-3.679243697820025 40.43578238728989),POINT (-3.679326761812054 40.43580448852738),7972748,3585.7261053521524,7972748,3714.814511954407
1034,25,40.4347633185048,-3.6793032405250368,1415,10,4008,-3.679427168984997,40.43459302748123,9058277,2.759906768141447e-06,POINT (-3.6793032405250368 40.4347633185048),POINT (-3.679427168984997 40.43459302748123),7972748,3586.4960495626246,7972748,3807.1636225266093
1035,14,40.42794291759674,-3.6840311186749686,1360,150,9890,-3.6840142173171033,40.426742622271554,20427251,6.853589844272242e-07,POINT (-3.6840311186749686 40.42794291759674),POINT (-3.6840142173171033 40.426742622271554),"[15241769, 1354652366, 15241775]",2634.529106923652,"[15241769, 1354652366, 15241775]",3085.9102530690643
1036,37,40.42266936279338,-3.698720312334457,1200,155,4312,-3.6985776412608398,40.422436808386585,851557,4.344982191444613e-05,POINT (-3.698720312334457 40.42266936279338),POINT (-3.6985776412608398 40.422436808386585),"[15241769, 1354652366, 15241775]",2671.5234435523807,"[15241769, 1354652366, 15241775]",2602.3414471568494
1040,38,40.413503709608,-3.7079232755397356,1235,35,4717,-3.7080879271081417,40.41361818639722,4140443,9.177761896492718e-06,POINT (-3.7079232755397356 40.413503709608),POINT (-3.7080879271081417 40.41361818639722),"[15241769, 1354652366, 15241775]",2441.7508691397875,"[15241769, 1354652366, 15241775]",2723.3141189592293
1043,14,40.44125688432622,-3.6713110686611685,1190,780,4687,-3.6714903482178,40.4408220356241,725842,1.9287944208243666e-05,POINT (-3.6713110686611685 40.44125688432622),POINT (-3.6714903482178 40.4408220356241),"[15241769, 1354652366, 15241775]",3094.9031574683186,"[15241769, 1354652366, 15241775]",2848.406762576465
1045,19,40.43115160165261,-3.679653168769162,1230,470,10100,-3.679617829330517,40.431244839169814,2151655,8.830411938716941e-06,POINT (-3.679653168769162 40.43115160165261),POINT (-3.679617829330517 40.431244839169814),7972748,4123.097690093606,7972748,3644.5935639602794
1053,36,40.435308084549135,-3.6751457583609985,1200,150,10192,-3.6750132350495646,40.434093943270376,2892513,1.2445925048565036e-05,POINT (-3.6751457583609985 40.435308084549135),POINT (-3.6750132350495646 40.434093943270376),7972748,4253.1031779337845,7972748,3317.821585444134
1056,15,40.43473508851993,-3.7193548643979732,1305,422,4338,-3.718790391004631,40.434225313667284,11451477,1.3098747000059469e-06,POINT (-3.7193548643979732 40.43473508851993),POINT (-3.718790391004631 40.434225313667284),7972748,3467.490741289915,7972748,4143.542250773768
1062,26,40.43172423651218,-3.671935493489549,1410,105,10013,-3.67147166083553,40.431206459981,6518782,3.988475147657952e-06,POINT (-3.671935493489549 40.43172423651218),POINT (-3.67147166083553 40.431206459981),7972748,2089.830617605875,7972748,4272.747557221704
1063,12,40.413759731856366,-3.703681393903542,675,175,4199,-3.703643732971212,40.41383789311352,448775,2.6739457411843353e-05,POINT (-3.703681393903542 40.413759731856366),POINT (-3.703643732971212 40.41383789311352),7972748,3633.876563793904,7972748,4171.247464273243
1064,26,40.448370037781245,-3.682830601144988,1290,330,10050,-3.681589739570158,40.44998565988263,3153242,8.24548195159141e-06,POINT (-3.682830601144988 40.448370037781245),POINT (-3.681589739570158 40.44998565988263),7972748,3693.178858342168,7972748,4335.760946215643
1065,14,40.429306300444765,-3.68666970359741,1380,285,3979,-3.6859922678476855,40.43042403174475,2967215,4.718229046429059e-06,POINT (-3.68666970359741 40.429306300444765),POINT (-3.6859922678476855 40.43042403174475),7972748,3290.5469140907217,7972748,3308.1106615984813
1066,13,40.41423413054428,-3.703637225461631,1410,205,4199,-3.703643732971212,40.41383789311352,1248267,1.0414438577644046e-05,POINT (-3.703637225461631 40.41423413054428),POINT (-3.703643732971212 40.41383789311352),7972748,3941.488058974907,7972748,2306.412609388322
1067,14,40.41455730126256,-3.70303779275508,1405,95,4199,-3.703643732971212,40.41383789311352,1248267,1.1215549237462819e-05,POINT (-3.70303779275508 40.41455730126256),POINT (-3.703643732971212 40.41383789311352),7972748,3941.76174509383,7972748,3516.502877145096
1069,17,40.43047370312134,-3.6869095391310394,1235,367,3841,-3.6872542011328537,40.430518704947666,4321894,3.933460654055838e-06,POINT (-3.6869095391310394 40.43047370312134),POINT (-3.6872542011328537 40.430518704947666),7972748,3397.0896239599824,7972748,3171.999754216989
1076,14,40.43670739631676,-3.720783999298835,1080,20,4373,-3.721107685049552,40.436062505585376,7691554,1.8201783410738584e-06,POINT (-3.720783999298835 40.43670739631676),POINT (-3.721107685049552 40.436062505585376),7972748,3081.054407993916,7972748,3302.61703657918
1077,12,40.435135626687234,-3.6934158557465633,1120,915,4447,-3.693025375192544,40.4350858759233,1804165,6.65127635221834e-06,POINT (-3.6934158557465633 40.435135626687234),POINT (-3.693025375192544 40.4350858759233),7972748,2914.6350263167337,7972748,3933.6083831585956
1080,14,40.442641042552246,-3.675951315040366,1250,538,3740,-3.676288891250873,40.442588067908964,4095999,3.4179695844652306e-06,POINT (-3.675951315040366 40.442641042552246),POINT (-3.676288891250873 40.442588067908964),7972748,4013.490262427417,7972748,3407.3160825344344
1107,14,40.42032618569349,-3.665660464331155,1355,400,6667,-3.6656557356738357,40.42028679869755,21310916,6.569403211011671e-07,POINT (-3.665660464331155 40.42032618569349),POINT (-3.6656557356738357 40.42028679869755),7972743,1989.6754204275353,7972743,2862.849091252681
1108,11,40.438098265264415,-3.692908834937072,1140,100,4442,-3.6927842252662795,40.4381147238568,19124337,5.751833383818744e-07,POINT (-3.692908834937072 40.438098265264415),POINT (-3.6927842252662795 40.4381147238568),7972739,1989.6754204275353,7972739,2862.849091252681
1115,15,40.43783195194568,-3.687242661796191,1120,800,4443,-3.6887699086515036,40.43798496339748,4654858,3.2224398681979127e-06,POINT (-3.687242661796191 40.43783195194568),POINT (-3.6887699086515036 40.43798496339748),7972743,1913.86369714606,7972743,2490.123190065041
1116,14,40.4415195569537,-3.6816268530402154,1070,482,3957,-3.681467492964847,40.44119287856657,10625023,1.3176442065113647e-06,POINT (-3.6816268530402154 40.4415195569537),POINT (-3.681467492964847 40.44119287856657),7972739,1913.86369714606,7972739,2490.123190065041
1117,13,40.420092866741086,-3.664864641855235,1400,920,6667,-3.6656557356738357,40.42028679869755,8349173,1.55704043981362e-06,POINT (-3.664864641855235 40.420092866741086),POINT (-3.6656557356738357 40.42028679869755),7972743,2494.3615527208376,7972743,2862.849091252681
1118,17,40.42009781812378,-3.6643507851478643,710,622,9981,-3.6635420804263825,40.421052190545716,0,,POINT (-3.6643507851478643 40.42009781812378),POINT (-3.6635420804263825 40.421052190545716),7972739,2494.3615527208376,7972739,2862.849091252681
1119,68,40.421323899550984,-3.6687759804390843,1430,50,7072,-3.6689632779117014,40.421422474831665,0,,POINT (-3.6687759804390843 40.421323899550984),POINT (-3.6689632779117014 40.421422474831665),7972743,2571.6582859935334,7972743,2862.849091252681
1120,25,40.3936969961634,-3.723184791377145,1310,0,5038,-3.7230840172838082,40.393813401379674,8279252,3.019596456298226e-06,POINT (-3.723184791377145 40.3936969961634),POINT (-3.7230840172838082 40.393813401379674),7972739,2571.6582859935334,7972739,2862.849091252681
1172,14,40.43838413515014,-3.63839555627072,1270,980,5938,-3.6389878667011053,40.43819620606634,167388,8.363801467249743e-05,POINT (-3.63839555627072 40.43838413515014),POINT (-3.6389878667011053 40.43819620606634),137519646,4658.558355147943,137519646,4442.15686752011
1173,44,40.43783559065904,-3.638022521792227,1290,120,5942,-3.6377150488354233,40.43728383281945,7970024,5.520686010481273e-06,POINT (-3.638022521792227 40.43783559065904),POINT (-3.6377150488354233 40.43728383281945),137519640,4658.558355147943,137519640,4442.15686752011
1176,12,40.39791963976068,-3.71444089136169,1405,344,5286,-3.714968978401801,40.39736795951406,4147719,2.8931564553915056e-06,POINT (-3.71444089136169 40.39791963976068),POINT (-3.714968978401801 40.39736795951406),8817535,1921.8095980932726,8817535,1921.2682892514708
1177,37,40.40015150614705,-3.672664418642615,1400,10,3895,-3.672356244406975,40.399884307485,6526470,5.669220880506614e-06,POINT (-3.672664418642615 40.40015150614705),POINT (-3.672356244406975 40.399884307485),8028969,1921.8095980932726,8028969,1921.2682892514708
1191,13,40.4295452118052,-3.66248833616778,1200,475,4025,-3.6629124021457855,40.43085454213477,16262906,7.993651319143086e-07,POINT (-3.66248833616778 40.4295452118052),POINT (-3.6629124021457855 40.43085454213477),8817535,1574.480932353159,8817535,2126.0106819047005
1192,11,40.42858228381502,-3.6637351197914425,1080,495,4036,-3.665864490496621,40.42945466657903,6720566,1.6367669032638025e-06,POINT (-3.6637351197914425 40.42858228381502),POINT (-3.665864490496621 40.42945466657903),8028969,1574.480932353159,8028969,2126.0106819047005
1195,26,40.397033494152865,-3.7171034354992125,1410,10,10680,-3.71685030590774,40.39723383394022,0,,POINT (-3.7171034354992125 40.397033494152865),POINT (-3.71685030590774 40.39723383394022),355153823,3447.160481386902,355153823,2867.7528057201166
1198,11,40.39777055143456,-3.716155709638659,1150,714,10963,-3.716531037363123,40.397420312936575,5529339,1.9893878816256337e-06,POINT (-3.716155709638659 40.39777055143456),POINT (-3.716531037363123 40.397420312936575),355153823,3428.776633603358,355153823,3181.941379742996
1240,11,40.42668282928637,-3.6874524622553837,1365,135,3932,-3.6874650581872697,40.427554688210236,18102036,6.076664525471058e-07,POINT (-3.6874524622553837 40.42668282928637),POINT (-3.6874650581872697 40.427554688210236),140358451,1881.9979611747426,140358451,2892.198328658292
1244,76,40.40338483383197,-3.6666299664064668,1340,110,1052,-3.6665888511278486,40.40367418906725,8871194,8.567054220660715e-06,POINT (-3.6666299664064668 40.40338483383197),POINT (-3.6665888511278486 40.40367418906725),140358451,1686.3290265830944,140358451,2423.379636010866
1245,12,40.43887900858933,-3.6588639456441165,1410,305,10172,-3.6595478003667563,40.4383310348328,15530508,7.726727290568988e-07,POINT (-3.6588639456441165 40.43887900858933),POINT (-3.6595478003667563 40.4383310348328),140358451,1714.242914083628,140358451,2320.859723093554
1263,22,40.42880640205919,-3.6672000965996974,1426,450,4032,-3.6673704728420713,40.428725269196434,8293113,2.6528035973946094e-06,POINT (-3.6672000965996974 40.42880640205919),POINT (-3.6673704728420713 40.428725269196434),164369263,3980.1690074538715,164369263,3806.6214485398336
1264,13,40.425633705461806,-3.701866218747964,1280,255,4417,-3.7016257452853627,40.428851858246794,9196391,1.4135980081751635e-06,POINT (-3.701866218747964 40.425633705461806),POINT (-3.7016257452853627 40.428851858246794),164369262,3980.1690074538715,164369262,3806.6214485398336
1265,11,40.42634883782328,-3.701063864082073,1390,220,4413,-3.7001770716332643,40.42862815095112,7421392,1.48220172172552e-06,POINT (-3.701063864082073 40.42634883782328),POINT (-3.7001770716332643 40.42862815095112),137519646,3893.5727297287704,137519646,4073.217714603407
1266,12,40.42218708242643,-3.68198416270137,1195,445,4028,-3.681825621222492,40.42211391812188,7818226,1.534875047101478e-06,POINT (-3.68198416270137 40.42218708242643),POINT (-3.681825621222492 40.42211391812188),137519640,3893.5727297287704,137519640,4073.217714603407
1317,14,40.42486590717022,-3.678205115448734,1360,230,4002,-3.678267056032391,40.42488085096679,4860298,2.880481814078067e-06,POINT (-3.678205115448734 40.42486590717022),POINT (-3.678267056032391 40.42488085096679),"[248905968, 11101830]",1105.9032208370688,"[248905968, 11101830]",939.3844651526598
1326,26,40.40301027014258,-3.6936530372217615,1250,62,4112,-3.6936662210337117,40.40335066871115,14955763,1.7384602845070493e-06,POINT (-3.6936530372217615 40.40301027014258),POINT (-3.6936662210337117 40.40335066871115),355153823,347.0728627776039,355153823,1412.1582206382018
1346,10,40.39809556013053,-3.667644347266471,1375,764,5853,-3.6673914600287802,40.39793144755085,1813466,5.5143024462548515e-06,POINT (-3.667644347266471 40.39809556013053),POINT (-3.6673914600287802 40.39793144755085),302644186,2316.446777706311,302644186,2705.063750933018
1354,11,40.404963437435796,-3.6955676545210063,1275,140,4177,-3.6955688256147776,40.40551878991473,825873,1.3319239156625777e-05,POINT (-3.6955676545210063 40.404963437435796),POINT (-3.6955688256147776 40.40551878991473),302644186,107.45630648587712,302644186,3243.304437978434
1355,15,40.406792493927156,-3.696130317837628,1239,145,4207,-3.6960595538226793,40.406577596058895,752604,1.99308002614921e-05,POINT (-3.696130317837628 40.406792493927156),POINT (-3.6960595538226793 40.406577596058895),24222380,2732.5662899695126,24222380,3243.304437978434
1356,32,40.40617526964072,-3.698397305030547,1335,470,3722,-3.6990659596579647,40.40538673937809,2720660,1.176185190358222e-05,POINT (-3.698397305030547 40.40617526964072),POINT (-3.6990659596579647 40.40538673937809),302644186,2732.5662899695126,302644186,3243.304437978434
1364,11,40.42255369325133,-3.7125659547076397,1275,90,4313,-3.712938231997449,40.422236805562164,11857141,9.277109886776247e-07,POINT (-3.7125659547076397 40.42255369325133),POINT (-3.712938231997449 40.422236805562164),302644186,1983.2679012598317,302644186,2351.967105552606
1373,34,40.39621016292294,-3.6712521635024524,1230,90,5825,-3.6698951888055578,40.39721668397198,15240948,2.2308323602967478e-06,POINT (-3.6712521635024524 40.39621016292294),POINT (-3.6698951888055578 40.39721668397198),302644186,533.1429359653908,302644186,108.12029477446845
1375,23,40.43046126895753,-3.700193150279377,1220,5,4411,-3.7007601155911085,40.430016104529706,3913762,5.876698685305851e-06,POINT (-3.700193150279377 40.43046126895753),POINT (-3.7007601155911085 40.430016104529706),302644186,1866.6762314710418,302644186,2696.9551100694007
1384,12,40.42031189720112,-3.7159763239904873,1305,420,4318,-3.7156548859158622,40.42004243586157,339515,3.534453558752927e-05,POINT (-3.7159763239904873 40.42031189720112),POINT (-3.7156548859158622 40.42004243586157),302644186,3371.876167369612,302644186,573.7145395427386
1393,19,40.400484872519655,-3.6680039849457544,1350,510,6677,-3.6680116427618263,40.40071473913776,12094144,1.571008249943113e-06,POINT (-3.6680039849457544 40.400484872519655),POINT (-3.6680116427618263 40.40071473913776),302644186,3479.810576902981,302644186,1774.1027499775187
